ï..station_id	stationname	date	daytype	rides	41.887389	-87.76565
40280	Central-Lake	8/24/2001	W	2427	41.890570	-87.79746
40280	Central-Lake	4/22/2017	A	1202	41.890571	-87.79747
40280	Central-Lake	12/24/2011	A	1407	41.890572	-87.79748
40280	Central-Lake	8/23/2014	A	1459	41.890573	-87.79749
40280	Central-Lake	12/14/2006	W	2373	41.890574	-87.79750
40280	Central-Lake	2/24/2006	W	2374	41.890575	-87.79751
40280	Central-Lake	6/9/2009	W	2380	41.890576	-87.79752
40280	Central-Lake	4/17/2011	U	1120	41.890577	-87.79753
40280	Central-Lake	3/5/2003	W	2046	41.890578	-87.79754
40280	Central-Lake	5/13/2005	W	2143	41.890579	-87.79755
40280	Central-Lake	10/9/2002	W	2534	41.890580	-87.79756
40280	Central-Lake	10/30/2006	W	2414	41.890581	-87.79757
40280	Central-Lake	3/29/2014	A	1565	41.890582	-87.79758
40280	Central-Lake	7/13/2001	W	2239	41.890583	-87.79759
40280	Central-Lake	6/24/2001	U	954	41.890584	-87.79760
40280	Central-Lake	11/13/2002	W	2286	41.890585	-87.79761
40280	Central-Lake	7/26/2009	U	1196	41.890586	-87.79762
40280	Central-Lake	10/10/2016	W	1751	41.890587	-87.79763
40280	Central-Lake	10/3/2012	W	2628	41.890588	-87.79764
40280	Central-Lake	11/29/2003	A	1139	41.890589	-87.79765
40280	Central-Lake	7/24/2012	W	2345	41.890590	-87.79766
40280	Central-Lake	9/3/2011	A	1530	41.890591	-87.79767
40280	Central-Lake	11/24/2016	U	1090	41.890592	-87.79768
40280	Central-Lake	12/25/2012	U	849	41.890593	-87.79769
40280	Central-Lake	7/19/2016	W	2028	41.890594	-87.79770
40280	Central-Lake	11/19/2003	W	2423	41.890595	-87.79771
40280	Central-Lake	6/12/2012	W	2414	41.890596	-87.79772
40280	Central-Lake	4/5/2008	A	1583	41.890597	-87.79773
40280	Central-Lake	11/10/2001	A	1396	41.890598	-87.79774
40280	Central-Lake	7/5/2011	W	2263	41.890599	-87.79775
40280	Central-Lake	11/4/2012	U	1226	41.890600	-87.79776
40280	Central-Lake	5/6/2005	W	2242	41.890601	-87.79777
40280	Central-Lake	4/13/2013	A	1370	41.890602	-87.79778
40280	Central-Lake	7/14/2009	W	2250	41.890603	-87.79779
40280	Central-Lake	5/30/2013	W	2434	41.890604	-87.79780
40280	Central-Lake	10/6/2011	W	2554	41.890605	-87.79781
40280	Central-Lake	9/14/2003	U	913	41.890606	-87.79782
40280	Central-Lake	1/4/2002	W	2021	41.890607	-87.79783
40280	Central-Lake	10/25/2010	W	2558	41.890608	-87.79784
40280	Central-Lake	4/28/2015	W	2427	41.890609	-87.79785
40280	Central-Lake	10/16/2002	W	2436	41.890610	-87.79786
40280	Central-Lake	10/11/2002	W	2464	41.890611	-87.79787
40280	Central-Lake	5/24/2009	U	1217	41.890612	-87.79788
40280	Central-Lake	1/21/2002	W	1367	41.890613	-87.79789
40280	Central-Lake	10/23/2009	W	2297	41.890614	-87.79790
40280	Central-Lake	1/13/2015	W	2164	41.890615	-87.79791
40280	Central-Lake	12/5/2002	W	2379	41.890616	-87.79792
40280	Central-Lake	11/16/2010	W	2610	41.890617	-87.79793
40280	Central-Lake	1/30/2008	W	2196	41.890618	-87.79794
40280	Central-Lake	12/17/2008	W	2353	41.890619	-87.79795
40280	Central-Lake	6/26/2002	W	2003	41.890620	-87.79796
40280	Central-Lake	10/22/2014	W	2573	41.890621	-87.79797
40280	Central-Lake	2/20/2003	W	2376	41.890622	-87.79798
40280	Central-Lake	12/5/2013	W	2490	41.890623	-87.79799
40280	Central-Lake	11/7/2009	A	1706	41.890624	-87.79800
40280	Central-Lake	7/5/2005	W	2016	41.890625	-87.79801
40280	Central-Lake	4/14/2002	U	861	41.890626	-87.79802
40280	Central-Lake	9/22/2011	W	2661	41.890627	-87.79803
40280	Central-Lake	9/6/2017	W	1934	41.890628	-87.79804
40280	Central-Lake	7/26/2010	W	2458	41.890629	-87.79805
40280	Central-Lake	6/16/2009	W	2200	41.890630	-87.79806
40280	Central-Lake	7/5/2004	U	1031	41.890631	-87.79807
40280	Central-Lake	3/29/2012	W	2485	41.890632	-87.79808
40280	Central-Lake	10/28/2008	W	2639	41.890633	-87.79809
40280	Central-Lake	8/25/2013	U	1272	41.890634	-87.79810
40280	Central-Lake	3/19/2013	W	2205	41.890635	-87.79811
40280	Central-Lake	8/18/2006	W	2176	41.890636	-87.79812
40280	Central-Lake	3/8/2001	W	2320	41.890637	-87.79813
40280	Central-Lake	6/23/2014	W	2129	41.890638	-87.79814
40280	Central-Lake	10/7/2006	A	1529	41.890639	-87.79815
40280	Central-Lake	9/4/2016	U	1125	41.890640	-87.79816
40280	Central-Lake	3/8/2015	U	1173	41.890641	-87.79817
40280	Central-Lake	9/2/2015	W	2373	41.890642	-87.79818
40280	Central-Lake	7/26/2005	W	2018	41.890643	-87.79819
40280	Central-Lake	10/20/2009	W	2684	41.890644	-87.79820
40280	Central-Lake	12/20/2004	W	1623	41.890645	-87.79821
40280	Central-Lake	7/9/2007	W	1955	41.890646	-87.79822
40280	Central-Lake	1/2/2013	W	1875	41.890647	-87.79823
40280	Central-Lake	5/4/2006	W	2456	41.890648	-87.79824
40280	Central-Lake	2/18/2015	W	2056	41.890649	-87.79825
40280	Central-Lake	5/18/2013	A	1525	41.890650	-87.79826
40280	Central-Lake	8/2/2014	A	1775	41.890651	-87.79827
40280	Central-Lake	11/8/2016	W	2196	41.890652	-87.79828
40280	Central-Lake	4/3/2013	W	2401	41.890653	-87.79829
40280	Central-Lake	8/20/2006	U	1103	41.890654	-87.79830
40280	Central-Lake	12/22/2003	W	1891	41.890655	-87.79831
40280	Central-Lake	12/24/2009	W	1611	41.890656	-87.79832
40280	Central-Lake	10/26/2008	U	1138	41.890657	-87.79833
40280	Central-Lake	7/31/2002	W	2020	41.890658	-87.79834
40280	Central-Lake	10/16/2011	U	1187	41.890659	-87.79835
40280	Central-Lake	11/17/2003	W	2352	41.890660	-87.79836
40280	Central-Lake	12/3/2005	A	1379	41.890661	-87.79837
40280	Central-Lake	11/14/2002	W	2315	41.890662	-87.79838
40280	Central-Lake	6/27/2013	W	2224	41.890663	-87.79839
40280	Central-Lake	11/3/2007	A	1572	41.890664	-87.79840
40280	Central-Lake	9/7/2004	W	2217	41.890665	-87.79841
40280	Central-Lake	5/29/2016	U	1009	41.890666	-87.79842
40280	Central-Lake	8/21/2003	W	1926	41.890667	-87.79843
40280	Central-Lake	7/13/2013	A	1762	41.890668	-87.79844
40280	Central-Lake	5/19/2007	A	1438	41.890669	-87.79845
40280	Central-Lake	6/9/2005	W	2175	41.890670	-87.79846
40280	Central-Lake	3/22/2016	W	2207	41.890671	-87.79847
40280	Central-Lake	1/6/2004	W	1870	41.890672	-87.79848
40280	Central-Lake	5/22/2007	W	2381	41.890673	-87.79849
40280	Central-Lake	8/16/2001	W	2192	41.890674	-87.79850
40280	Central-Lake	7/22/2016	W	2013	41.890675	-87.79851
40280	Central-Lake	4/25/2009	A	1367	41.890676	-87.79852
40280	Central-Lake	8/6/2015	W	2303	41.890677	-87.79853
40280	Central-Lake	7/22/2006	A	1461	41.890678	-87.79854
40280	Central-Lake	2/26/2014	W	2191	41.890679	-87.79855
40280	Central-Lake	2/12/2007	W	1752	41.890680	-87.79856
40280	Central-Lake	10/26/2009	W	2495	41.890681	-87.79857
40280	Central-Lake	1/19/2006	W	2431	41.890682	-87.79858
40280	Central-Lake	10/13/2006	W	2622	41.890683	-87.79859
40280	Central-Lake	4/4/2017	W	2066	41.890684	-87.79860
40280	Central-Lake	7/15/2016	W	2138	41.890685	-87.79861
40280	Central-Lake	11/24/2006	W	1559	41.890686	-87.79862
40280	Central-Lake	3/5/2008	W	2571	41.890687	-87.79863
40280	Central-Lake	7/3/2001	W	2728	41.890688	-87.79864
40280	Central-Lake	9/24/2010	W	2529	41.890689	-87.79865
40280	Central-Lake	5/24/2007	W	2296	41.890690	-87.79866
40280	Central-Lake	5/22/2009	W	2542	41.890691	-87.79867
40280	Central-Lake	8/1/2011	W	2302	41.890692	-87.79868
40280	Central-Lake	5/23/2008	W	2677	41.890693	-87.79869
40280	Central-Lake	2/22/2012	W	2427	41.890694	-87.79870
40280	Central-Lake	4/5/2009	U	1000	41.890695	-87.79871
40280	Central-Lake	5/29/2013	W	2435	41.890696	-87.79872
40280	Central-Lake	9/24/2001	W	2394	41.890697	-87.79873
40280	Central-Lake	10/9/2016	U	1126	41.890698	-87.79874
40280	Central-Lake	9/4/2005	U	1004	41.890699	-87.79875
40280	Central-Lake	3/13/2005	U	835	41.890700	-87.79876
40280	Central-Lake	1/1/2012	U	935	41.890701	-87.79877
40280	Central-Lake	9/24/2004	W	2271	41.890702	-87.79878
40280	Central-Lake	1/4/2017	W	1664	41.890703	-87.79879
40280	Central-Lake	6/2/2001	A	1315	41.890704	-87.79880
40280	Central-Lake	7/28/2012	A	1725	41.890705	-87.79881
40280	Central-Lake	1/29/2017	U	922	41.890706	-87.79882
40280	Central-Lake	7/29/2012	U	1226	41.890707	-87.79883
40280	Central-Lake	4/16/2003	W	1937	41.890708	-87.79884
40280	Central-Lake	4/21/2004	W	2101	41.890709	-87.79885
40280	Central-Lake	1/12/2001	W	2411	41.890710	-87.79886
40280	Central-Lake	4/14/2005	W	2321	41.890711	-87.79887
40280	Central-Lake	9/30/2001	U	959	41.890712	-87.79888
40280	Central-Lake	5/9/2007	W	2294	41.890713	-87.79889
40280	Central-Lake	12/23/2003	W	1885	41.890714	-87.79890
40280	Central-Lake	5/2/2007	W	2264	41.890715	-87.79891
40280	Central-Lake	1/5/2011	W	2273	41.890716	-87.79892
40280	Central-Lake	8/7/2013	W	2320	41.890717	-87.79893
40280	Central-Lake	3/15/2017	W	1912	41.890718	-87.79894
40280	Central-Lake	8/12/2002	W	2072	41.890719	-87.79895
40280	Central-Lake	5/10/2010	W	2402	41.890720	-87.79896
40280	Central-Lake	1/24/2009	A	1304	41.890721	-87.79897
40280	Central-Lake	8/17/2006	W	2187	41.890722	-87.79898
40280	Central-Lake	4/4/2006	W	2435	41.890723	-87.79899
40280	Central-Lake	3/11/2006	A	1415	41.890724	-87.79900
40280	Central-Lake	12/4/2011	U	1116	41.890725	-87.79901
40280	Central-Lake	2/5/2007	W	1646	41.890726	-87.79902
40280	Central-Lake	4/18/2016	W	1938	41.890727	-87.79903
40280	Central-Lake	6/24/2008	W	2567	41.890728	-87.79904
40280	Central-Lake	4/7/2005	W	2263	41.890729	-87.79905
40280	Central-Lake	2/11/2004	W	2226	41.890730	-87.79906
40280	Central-Lake	6/28/2003	A	1355	41.890731	-87.79907
40280	Central-Lake	2/17/2015	W	2235	41.890732	-87.79908
40280	Central-Lake	8/14/2006	W	2187	41.890733	-87.79909
40280	Central-Lake	8/17/2003	U	936	41.890734	-87.79910
40280	Central-Lake	12/24/2008	W	1751	41.890735	-87.79911
40280	Central-Lake	3/10/2008	W	2506	41.890736	-87.79912
40280	Central-Lake	9/2/2004	W	2137	41.890737	-87.79913
40280	Central-Lake	12/18/2002	W	2266	41.890738	-87.79914
40280	Central-Lake	9/25/2006	W	2510	41.890739	-87.79915
40280	Central-Lake	11/13/2013	W	2418	41.890740	-87.79916
40280	Central-Lake	5/28/2011	A	1329	41.890741	-87.79917
40280	Central-Lake	1/1/2004	U	812	41.890742	-87.79918
40280	Central-Lake	4/10/2001	W	2501	41.890743	-87.79919
40280	Central-Lake	2/8/2017	W	2119	41.890744	-87.79920
40280	Central-Lake	10/1/2011	A	1723	41.890745	-87.79921
40280	Central-Lake	4/2/2007	W	1994	41.890746	-87.79922
40280	Central-Lake	9/1/2002	U	966	41.890747	-87.79923
40280	Central-Lake	1/8/2006	U	866	41.890748	-87.79924
40280	Central-Lake	2/5/2006	U	941	41.890749	-87.79925
40280	Central-Lake	9/28/2012	W	2656	41.890750	-87.79926
40280	Central-Lake	12/5/2009	A	1524	41.890751	-87.79927
40280	Central-Lake	4/13/2014	U	1114	41.890752	-87.79928
40280	Central-Lake	8/11/2012	A	1646	41.890753	-87.79929
40280	Central-Lake	6/1/2016	W	2192	41.890754	-87.79930
40280	Central-Lake	11/23/2013	A	1391	41.890755	-87.79931
40280	Central-Lake	9/4/2008	W	2614	41.890756	-87.79932
40280	Central-Lake	10/19/2016	W	2222	41.890757	-87.79933
40280	Central-Lake	4/4/2013	W	2497	41.890758	-87.79934
40280	Central-Lake	12/3/2002	W	2368	41.890759	-87.79935
40280	Central-Lake	7/17/2012	W	2295	41.890760	-87.79936
40280	Central-Lake	5/18/2012	W	2420	41.890761	-87.79937
40280	Central-Lake	8/12/2012	U	1193	41.890762	-87.79938
40280	Central-Lake	12/6/2009	U	1136	41.890763	-87.79939
40280	Central-Lake	8/25/2006	W	2182	41.890764	-87.79940
40280	Central-Lake	4/13/2017	W	1668	41.890765	-87.79941
40280	Central-Lake	9/2/2014	W	2592	41.890766	-87.79942
40280	Central-Lake	10/19/2012	W	2608	41.890767	-87.79943
40280	Central-Lake	5/19/2013	U	1259	41.890768	-87.79944
40280	Central-Lake	6/18/2016	A	1414	41.890769	-87.79945
40280	Central-Lake	5/2/2010	U	1203	41.890770	-87.79946
40280	Central-Lake	8/17/2001	W	2370	41.890771	-87.79947
40280	Central-Lake	7/16/2011	A	1462	41.890772	-87.79948
40280	Central-Lake	4/9/2007	W	2097	41.890773	-87.79949
40280	Central-Lake	12/13/2016	W	1881	41.890774	-87.79950
40280	Central-Lake	5/23/2001	W	2433	41.890775	-87.79951
40280	Central-Lake	11/26/2013	W	2336	41.890776	-87.79952
40280	Central-Lake	2/28/2017	W	1955	41.890777	-87.79953
40280	Central-Lake	6/5/2007	W	2369	41.890778	-87.79954
40280	Central-Lake	9/27/2016	W	2172	41.890779	-87.79955
40280	Central-Lake	12/10/2001	W	2305	41.890780	-87.79956
40280	Central-Lake	11/18/2010	W	2398	41.890781	-87.79957
40280	Central-Lake	12/8/2010	W	2332	41.890782	-87.79958
40280	Central-Lake	2/10/2009	W	2684	41.890783	-87.79959
40280	Central-Lake	9/2/2009	W	2483	41.890784	-87.79960
40280	Central-Lake	3/21/2009	A	1693	41.890785	-87.79961
40280	Central-Lake	2/7/2008	W	2567	41.890786	-87.79962
40280	Central-Lake	3/4/2010	W	2582	41.890787	-87.79963
40280	Central-Lake	8/5/2005	W	2174	41.890788	-87.79964
40280	Central-Lake	8/3/2016	W	2092	41.890789	-87.79965
40280	Central-Lake	5/19/2004	W	2150	41.890790	-87.79966
40280	Central-Lake	12/13/2012	W	2409	41.890791	-87.79967
40280	Central-Lake	12/9/2002	W	2294	41.890792	-87.79968
40280	Central-Lake	3/1/2012	W	2551	41.890793	-87.79969
40280	Central-Lake	11/29/2012	W	2437	41.890794	-87.79970
40280	Central-Lake	2/9/2011	W	2254	41.890795	-87.79971
40280	Central-Lake	3/3/2012	A	1546	41.890796	-87.79972
40280	Central-Lake	7/19/2002	W	2077	41.890797	-87.79973
40280	Central-Lake	4/26/2005	W	2198	41.890798	-87.79974
40280	Central-Lake	7/22/2005	W	2066	41.890799	-87.79975
40280	Central-Lake	5/16/2003	W	2262	41.890800	-87.79976
40280	Central-Lake	4/22/2006	A	1359	41.890801	-87.79977
40280	Central-Lake	8/27/2004	W	2066	41.890802	-87.79978
40280	Central-Lake	3/29/2015	U	1140	41.890803	-87.79979
40280	Central-Lake	1/7/2016	W	2183	41.890804	-87.79980
40280	Central-Lake	7/15/2008	W	2514	41.890805	-87.79981
40280	Central-Lake	10/9/2015	W	2581	41.890806	-87.79982
40280	Central-Lake	2/28/2012	W	2380	41.890807	-87.79983
40280	Central-Lake	2/27/2005	U	900	41.890808	-87.79984
40280	Central-Lake	5/3/2013	W	2385	41.890809	-87.79985
40280	Central-Lake	12/4/2007	W	2586	41.890810	-87.79986
40280	Central-Lake	5/16/2009	A	1588	41.890811	-87.79987
40280	Central-Lake	7/14/2015	W	2295	41.890812	-87.79988
40280	Central-Lake	6/24/2006	A	1473	41.890813	-87.79989
40280	Central-Lake	2/26/2017	U	1010	41.890814	-87.79990
40280	Central-Lake	12/26/2010	U	998	41.890815	-87.79991
40280	Central-Lake	12/26/2016	U	1136	41.890816	-87.79992
40280	Central-Lake	10/7/2002	W	2434	41.890817	-87.79993
40280	Central-Lake	10/5/2013	A	1431	41.890818	-87.79994
40280	Central-Lake	7/14/2014	W	2266	41.890819	-87.79995
40280	Central-Lake	6/8/2006	W	2435	41.890820	-87.79996
40280	Central-Lake	1/5/2017	W	1637	41.890821	-87.79997
40280	Central-Lake	12/2/2007	U	1004	41.890822	-87.79998
40280	Central-Lake	11/27/2004	A	1059	41.890823	-87.79999
40280	Central-Lake	7/27/2015	W	2295	41.890824	-87.80000
40280	Central-Lake	5/12/2010	W	2448	41.890825	-87.80001
40280	Central-Lake	1/17/2005	W	1252	41.890826	-87.80002
40280	Central-Lake	3/12/2004	W	2092	41.890827	-87.80003
40280	Central-Lake	10/5/2006	W	2661	41.890828	-87.80004
40280	Central-Lake	4/1/2005	W	2309	41.890829	-87.80005
40280	Central-Lake	3/23/2015	W	2118	41.890830	-87.80006
40280	Central-Lake	2/16/2013	A	1323	41.890831	-87.80007
40280	Central-Lake	5/4/2004	W	2322	41.890832	-87.80008
40280	Central-Lake	2/6/2005	U	968	41.890833	-87.80009
40280	Central-Lake	5/23/2005	W	2171	41.890834	-87.80010
40280	Central-Lake	5/9/2003	W	2316	41.890835	-87.80011
40280	Central-Lake	3/16/2005	W	2250	41.890836	-87.80012
40280	Central-Lake	8/14/2010	A	1626	41.890837	-87.80013
40280	Central-Lake	11/28/2005	W	2292	41.890838	-87.80014
40280	Central-Lake	6/3/2010	W	2558	41.890839	-87.80015
40280	Central-Lake	7/19/2005	W	2152	41.890840	-87.80016
40280	Central-Lake	12/16/2007	U	916	41.890841	-87.80017
40280	Central-Lake	9/16/2011	W	2623	41.890842	-87.80018
40280	Central-Lake	2/1/2002	W	2293	41.890843	-87.80019
40280	Central-Lake	12/25/2013	U	918	41.890844	-87.80020
40280	Central-Lake	4/2/2003	W	2399	41.890845	-87.80021
40280	Central-Lake	12/2/2001	U	972	41.890846	-87.80022
40280	Central-Lake	9/19/2012	W	2660	41.890847	-87.80023
40280	Central-Lake	1/1/2005	U	679	41.890848	-87.80024
40280	Central-Lake	2/7/2001	W	2396	41.890849	-87.80025
40280	Central-Lake	7/11/2016	W	2084	41.890850	-87.80026
40280	Central-Lake	8/22/2011	W	2352	41.890851	-87.80027
40280	Central-Lake	10/31/2016	W	2106	41.890852	-87.80028
40280	Central-Lake	5/27/2015	W	2470	41.890853	-87.80029
40280	Central-Lake	10/8/2011	A	1729	41.890854	-87.80030
40280	Central-Lake	11/17/2009	W	2538	41.890855	-87.80031
40280	Central-Lake	1/20/2016	W	2145	41.890856	-87.80032
40280	Central-Lake	9/1/2006	W	2511	41.890857	-87.80033
40280	Central-Lake	7/5/2017	W	1953	41.890858	-87.80034
40280	Central-Lake	3/15/2001	W	2377	41.890859	-87.80035
40280	Central-Lake	1/24/2014	W	2008	41.890860	-87.80036
40280	Central-Lake	8/21/2010	A	1629	41.890861	-87.80037
40280	Central-Lake	10/7/2007	U	1105	41.890862	-87.80038
40280	Central-Lake	6/23/2006	W	2290	41.890863	-87.80039
40280	Central-Lake	11/7/2007	W	2340	41.890864	-87.80040
40280	Central-Lake	4/7/2004	W	2176	41.890865	-87.80041
40280	Central-Lake	4/21/2010	W	2505	41.890866	-87.80042
40280	Central-Lake	5/14/2016	A	28	41.890867	-87.80043
40280	Central-Lake	1/24/2016	U	1041	41.890868	-87.80044
40280	Central-Lake	11/11/2017	A	1138	41.890869	-87.80045
40280	Central-Lake	12/10/2016	A	1226	41.890870	-87.80046
40280	Central-Lake	9/28/2010	W	2690	41.890871	-87.80047
40280	Central-Lake	10/13/2002	U	925	41.890872	-87.80048
40280	Central-Lake	4/8/2011	W	2318	41.890873	-87.80049
40280	Central-Lake	4/7/2016	W	2002	41.890874	-87.80050
40280	Central-Lake	9/8/2012	A	1707	41.890875	-87.80051
40280	Central-Lake	5/14/2017	U	1064	41.890876	-87.80052
40280	Central-Lake	4/6/2014	U	1194	41.890877	-87.80053
40280	Central-Lake	7/2/2011	A	1667	41.890878	-87.80054
40280	Central-Lake	8/1/2016	W	2035	41.890879	-87.80055
40280	Central-Lake	11/11/2015	W	2044	41.890880	-87.80056
40280	Central-Lake	6/6/2008	W	2745	41.890881	-87.80057
40280	Central-Lake	11/27/2001	W	2326	41.890882	-87.80058
40280	Central-Lake	6/27/2012	W	2450	41.890883	-87.80059
40280	Central-Lake	7/26/2011	W	2376	41.890884	-87.80060
40280	Central-Lake	11/5/2009	W	2777	41.890885	-87.80061
40280	Central-Lake	3/22/2011	W	2211	41.890886	-87.80062
40280	Central-Lake	8/7/2017	W	1878	41.890887	-87.80063
40280	Central-Lake	11/5/2002	W	2326	41.890888	-87.80064
40280	Central-Lake	1/13/2014	W	2329	41.890889	-87.80065
40280	Central-Lake	1/14/2010	W	2522	41.890890	-87.80066
40280	Central-Lake	2/13/2004	W	2221	41.890891	-87.80067
40280	Central-Lake	7/23/2017	U	1092	41.890892	-87.80068
40280	Central-Lake	9/20/2001	W	2625	41.890893	-87.80069
40280	Central-Lake	10/19/2001	W	2566	41.890894	-87.80070
40280	Central-Lake	4/6/2005	W	2208	41.890895	-87.80071
40280	Central-Lake	11/9/2016	W	2121	41.890896	-87.80072
40280	Central-Lake	10/28/2012	U	1194	41.890897	-87.80073
40280	Central-Lake	8/7/2001	W	2288	41.890898	-87.80074
40280	Central-Lake	1/17/2014	W	2389	41.890899	-87.80075
40280	Central-Lake	2/27/2006	W	2302	41.890900	-87.80076
40280	Central-Lake	10/8/2006	U	1147	41.890901	-87.80077
40280	Central-Lake	8/4/2009	W	2287	41.890902	-87.80078
40280	Central-Lake	7/30/2010	W	2387	41.890903	-87.80079
40280	Central-Lake	9/19/2001	W	2455	41.890904	-87.80080
40280	Central-Lake	9/27/2004	W	2185	41.890905	-87.80081
40280	Central-Lake	1/11/2013	W	2401	41.890906	-87.80082
40280	Central-Lake	1/25/2001	W	2355	41.890907	-87.80083
40280	Central-Lake	1/11/2005	W	2101	41.890908	-87.80084
40280	Central-Lake	3/18/2004	W	2191	41.890909	-87.80085
40280	Central-Lake	1/13/2013	U	1021	41.890910	-87.80086
40280	Central-Lake	6/15/2008	U	1135	41.890911	-87.80087
40280	Central-Lake	9/28/2016	W	2043	41.890912	-87.80088
40280	Central-Lake	8/2/2012	W	2345	41.890913	-87.80089
40280	Central-Lake	2/12/2012	U	986	41.890914	-87.80090
40280	Central-Lake	2/23/2005	W	2084	41.890915	-87.80091
40280	Central-Lake	4/21/2011	W	2138	41.890916	-87.80092
40280	Central-Lake	6/6/2014	W	2417	41.890917	-87.80093
40280	Central-Lake	1/28/2008	W	2533	41.890918	-87.80094
40280	Central-Lake	3/3/2009	W	2510	41.890919	-87.80095
40280	Central-Lake	10/7/2003	W	2602	41.890920	-87.80096
40280	Central-Lake	2/10/2013	U	1006	41.890921	-87.80097
40280	Central-Lake	11/13/2007	W	2683	41.890922	-87.80098
40280	Central-Lake	12/18/2008	W	2412	41.890923	-87.80099
40280	Central-Lake	1/25/2015	U	1054	41.890924	-87.80100
40280	Central-Lake	10/22/2001	W	2391	41.890925	-87.80101
40280	Central-Lake	4/17/2010	A	1488	41.890926	-87.80102
40280	Central-Lake	10/13/2007	A	1450	41.890927	-87.80103
40280	Central-Lake	10/3/2006	W	2652	41.890928	-87.80104
40280	Central-Lake	10/13/2016	W	2219	41.890929	-87.80105
40280	Central-Lake	11/24/2011	U	1131	41.890930	-87.80106
40280	Central-Lake	10/5/2010	W	2580	41.890931	-87.80107
40280	Central-Lake	3/13/2013	W	2279	41.890932	-87.80108
40280	Central-Lake	1/17/2010	U	1101	41.890933	-87.80109
40280	Central-Lake	8/23/2004	W	1987	41.890934	-87.80110
40280	Central-Lake	1/25/2013	W	2299	41.890935	-87.80111
40280	Central-Lake	8/7/2016	U	1089	41.890936	-87.80112
40280	Central-Lake	3/10/2009	W	2347	41.890937	-87.80113
40280	Central-Lake	4/1/2010	W	2339	41.890938	-87.80114
40280	Central-Lake	6/21/2013	W	2180	41.890939	-87.80115
40280	Central-Lake	12/13/2006	W	2284	41.890940	-87.80116
40280	Central-Lake	7/27/2017	W	1995	41.890941	-87.80117
40280	Central-Lake	3/13/2010	A	1481	41.890942	-87.80118
40280	Central-Lake	10/18/2009	U	1187	41.890943	-87.80119
40280	Central-Lake	3/7/2002	W	2315	41.890944	-87.80120
40280	Central-Lake	12/9/2008	W	2504	41.890945	-87.80121
40280	Central-Lake	12/23/2010	W	1841	41.890946	-87.80122
40280	Central-Lake	9/23/2010	W	2734	41.890947	-87.80123
40280	Central-Lake	5/28/2012	U	1219	41.890948	-87.80124
40280	Central-Lake	3/13/2011	U	1008	41.890949	-87.80125
40280	Central-Lake	7/6/2007	W	2364	41.890950	-87.80126
40280	Central-Lake	12/10/2009	W	2181	41.890951	-87.80127
40280	Central-Lake	5/14/2012	W	2398	41.890952	-87.80128
40280	Central-Lake	4/26/2017	W	1963	41.890953	-87.80129
40280	Central-Lake	5/24/2015	U	1248	41.890954	-87.80130
40280	Central-Lake	4/18/2008	W	2635	41.890955	-87.80131
40280	Central-Lake	6/30/2017	W	2031	41.890956	-87.80132
40280	Central-Lake	5/5/2016	W	2145	41.890957	-87.80133
40280	Central-Lake	4/12/2010	W	2397	41.890958	-87.80134
40280	Central-Lake	10/21/2003	W	2484	41.890959	-87.80135
40280	Central-Lake	4/1/2001	U	891	41.890960	-87.80136
40280	Central-Lake	2/11/2001	U	882	41.890961	-87.80137
40280	Central-Lake	9/4/2011	U	1323	41.890962	-87.80138
40280	Central-Lake	9/25/2004	A	1273	41.890963	-87.80139
40280	Central-Lake	3/20/2005	U	888	41.890964	-87.80140
40280	Central-Lake	5/24/2001	W	2360	41.890965	-87.80141
40280	Central-Lake	9/17/2016	A	1440	41.890966	-87.80142
40280	Central-Lake	4/2/2004	W	2296	41.890967	-87.80143
40280	Central-Lake	4/19/2017	W	1953	41.890968	-87.80144
40280	Central-Lake	9/12/2004	U	865	41.890969	-87.80145
40280	Central-Lake	8/13/2008	W	2390	41.890970	-87.80146
40280	Central-Lake	10/29/2014	W	2585	41.890971	-87.80147
40280	Central-Lake	12/26/2007	W	1933	41.890972	-87.80148
40280	Central-Lake	11/2/2002	A	1425	41.890973	-87.80149
40280	Central-Lake	11/27/2011	U	1033	41.890974	-87.80150
40280	Central-Lake	9/28/2014	U	1372	41.890975	-87.80151
40280	Central-Lake	5/18/2014	U	1224	41.890976	-87.80152
40280	Central-Lake	7/3/2010	A	1766	41.890977	-87.80153
40280	Central-Lake	6/11/2003	W	2271	41.890978	-87.80154
40280	Central-Lake	11/23/2003	U	891	41.890979	-87.80155
40280	Central-Lake	9/7/2017	W	2005	41.890980	-87.80156
40280	Central-Lake	6/13/2015	A	1737	41.890981	-87.80157
40280	Central-Lake	9/11/2012	W	2418	41.890982	-87.80158
40280	Central-Lake	8/27/2009	W	2294	41.890983	-87.80159
40280	Central-Lake	5/15/2012	W	2535	41.890984	-87.80160
40280	Central-Lake	3/8/2005	W	2297	41.890985	-87.80161
40280	Central-Lake	8/15/2012	W	2423	41.890986	-87.80162
40280	Central-Lake	11/10/2013	U	1219	41.890987	-87.80163
40280	Central-Lake	6/1/2015	W	2494	41.890988	-87.80164
40280	Central-Lake	11/30/2003	U	940	41.890989	-87.80165
40280	Central-Lake	12/19/2003	W	2193	41.890990	-87.80166
40280	Central-Lake	5/11/2003	U	785	41.890991	-87.80167
40280	Central-Lake	8/23/2010	W	2345	41.890992	-87.80168
40280	Central-Lake	1/26/2013	A	1375	41.890993	-87.80169
